0.954861364    0.000969916    0.011425462    0.175354639    -0.961307503    0.030171338    0.007720527    0.106069489    0.013218368
0.954869931    0.000960968    0.011425847    0.175356959    -0.961311536    0.029895249    0.008200135    0.106071808    0.013214335
0.954879030    0.000951466    0.011426270    0.175359484    -0.961315807    0.029602402    0.008669709    0.106074333    0.013210063
0.954888649    0.000941422    0.011426732    0.175362223    -0.961320311    0.029293160    0.009128666    0.106077072    0.013205559
0.954898777    0.000930848    0.011427235    0.175365184    -0.961325039    0.028967905    0.009576433    0.106080033    0.013200832
0.954909401    0.000919757    0.011427782    0.175368374    -0.961329982    0.028627039    0.010012451    0.106083224    0.013195888
0.954920509    0.000908162    0.011428373    0.175371802    -0.961335134    0.028270985    0.010436177    0.106086652    0.013190736
0.954932086    0.000896079    0.011429011    0.175375474    -0.961340485    0.027900183    0.010847081    0.106090324    0.013185385
0.954944118    0.000883523    0.011429698    0.175379398    -0.961346028    0.027515093    0.011244650    0.106094247    0.013179842
0.954956592    0.000870507    0.011430434    0.175383579    -0.961351752    0.027116191    0.011628389    0.106098429    0.013174118
0.954969490    0.000857050    0.011431222    0.175388025    -0.961357650    0.026703973    0.011997816    0.106102875    0.013168220
0.954982799    0.000843167    0.011432063    0.175392742    -0.961363711    0.026278948    0.012352471    0.106107592    0.013162159
0.954996501    0.000828875    0.011432959    0.175397734    -0.961369926    0.025841644    0.012691909    0.106112584    0.013155944
0.955010579    0.000814193    0.011433911    0.175403008    -0.961376286    0.025392604    0.013015705    0.106117858    0.013149584
0.955025016    0.000799138    0.011434921    0.175408568    -0.961382780    0.024932384    0.013323454    0.106123418    0.013143090
0.955039795    0.000783730    0.011435989    0.175414420    -0.961389399    0.024461556    0.013614770    0.106129269    0.013136471
0.955054896    0.000767986    0.011437117    0.175420566    -0.961396131    0.023980704    0.013889286    0.106135416    0.013129739
0.955070303    0.000751928    0.011438305    0.175427012    -0.961402968    0.023490425    0.014146660    0.106141862    0.013122902
0.955085995    0.000735574    0.011439556    0.175433760    -0.961409897    0.022991328    0.014386566    0.106148610    0.013115973
0.955101953    0.000718946    0.011440870    0.175440815    -0.961416909    0.022484034    0.014608702    0.106155665    0.013108961
0.955118157    0.000702063    0.011442248    0.175448178    -0.961423993    0.021969172    0.014812789    0.106163028    0.013101877
0.955134589    0.000684947    0.011443690    0.175455852    -0.961431138    0.021447382    0.014998569    0.106170702    0.013094733
0.955151226    0.000667619    0.011445198    0.175463840    -0.961438332    0.020919314    0.015165807    0.106178689    0.013087538
0.955168049    0.000650101    0.011446772    0.175472142    -0.961445566    0.020385624    0.015314291    0.106186992    0.013080304
0.955185036    0.000632414    0.011448412    0.175480760    -0.961452827    0.019846976    0.015443831    0.106195610    0.013073043
0.955202168    0.000614581    0.011450120    0.175489696    -0.961460105    0.019304040    0.015554263    0.106204545    0.013065765
0.955219421    0.000596623    0.011451895    0.175498948    -0.961467389    0.018757492    0.015645445    0.106213798    0.013058481
0.955236776    0.000578564    0.011453738    0.175508518    -0.961474668    0.018208013    0.015717260    0.106223368    0.013051203
0.955254211    0.000560425    0.011455649    0.175518406    -0.961481929    0.017656286    0.015769612    0.106233255    0.013043941
0.955271704    0.000542229    0.011457628    0.175528610    -0.961489163    0.017102999    0.015802434    0.106243459    0.013036707
0.955289233    0.000524000    0.011459676    0.175539129    -0.961496358    0.016548842    0.015815679    0.106253979    0.013029512
0.955306777    0.000505759    0.011461792    0.175549962    -0.961503504    0.015994504    0.015809327    0.106264812    0.013022367
0.955324313    0.000487530    0.011463977    0.175561107    -0.961510588    0.015440678    0.015783381    0.106275957    0.013015282
0.955341821    0.000469335    0.011466229    0.175572562    -0.961517601    0.014888054    0.015737868    0.106287412    0.013008270
0.955359277    0.000451197    0.011468549    0.175584324    -0.961524530    0.014337321    0.015672842    0.106299174    0.013001340
0.955376662    0.000433139    0.011470937    0.175596390    -0.961531367    0.013789166    0.015588378    0.106311240    0.012994503
0.955393952    0.000415183    0.011473392    0.175608757    -0.961538099    0.013244274    0.015484577    0.106323607    0.012987771
0.955411126    0.000397352    0.011475913    0.175621421    -0.961544717    0.012703325    0.015361563    0.106336271    0.012981153
0.955428164    0.000379669    0.011478500    0.175634378    -0.961551210    0.012166995    0.015219486    0.106349227    0.012974660
0.955445043    0.000362154    0.011481152    0.175647622    -0.961557568    0.011635953    0.015058517    0.106362472    0.012968303
0.955461743    0.000344832    0.011483869    0.175661151    -0.961563780    0.011110864    0.014878853    0.106376000    0.012962090
0.955478243    0.000327722    0.011486650    0.175674957    -0.961569838    0.010592384    0.014680713    0.106389807    0.012956033
0.955494522    0.000310847    0.011489493    0.175689036    -0.961575730    0.010081161    0.014464339    0.106403886    0.012950140
0.955510561    0.000294228    0.011492398    0.175703381    -0.961581449    0.009577835    0.014229996    0.106418231    0.012944422
0.955526338    0.000277885    0.011495364    0.175717987    -0.961586983    0.009083035    0.013977973    0.106432837    0.012938887
0.955541834    0.000261840    0.011498389    0.175732847    -0.961592326    0.008597382    0.013708578    0.106447697    0.012933545
0.955557031    0.000246112    0.011501472    0.175747954    -0.961597466    0.008121483    0.013422143    0.106462804    0.012928404
0.955571908    0.000230722    0.011504613    0.175763301    -0.961602397    0.007655935    0.013119020    0.106478150    0.012923473
0.955586448    0.000215688    0.011507809    0.175778880    -0.961607110    0.007201321    0.012799584    0.106493729    0.012918761
0.955600631    0.000201030    0.011511059    0.175794683    -0.961611596    0.006758211    0.012464229    0.106509533    0.012914275
0.955614441    0.000186767    0.011514362    0.175810703    -0.961615848    0.006327162    0.012113367    0.106525552    0.012910023
0.955627860    0.000172915    0.011517716    0.175826930    -0.961619858    0.005908714    0.011747433    0.106541780    0.012906012
0.955640871    0.000159493    0.011521120    0.175843358    -0.961623619    0.005503392    0.011366879    0.106558207    0.012902251
0.955653458    0.000146518    0.011524571    0.175859976    -0.961627125    0.005111706    0.010972175    0.106574825    0.012898745
0.955665605    0.000134006    0.011528068    0.175876775    -0.961630368    0.004734148    0.010563810    0.106591625    0.012895502
0.955677297    0.000121973    0.011531610    0.175893747    -0.961633343    0.004371193    0.010142289    0.106608596    0.012892527
0.955688518    0.000110435    0.011535194    0.175910881    -0.961636044    0.004023298    0.009708134    0.106625731    0.012889827
0.955699256    0.000099405    0.011538818    0.175928168    -0.961638464    0.003690901    0.009261884    0.106643018    0.012887406
0.955709496    0.000088899    0.011542481    0.175945598    -0.961640599    0.003374421    0.008804090    0.106660448    0.012885271
0.955719225    0.000078929    0.011546181    0.175963161    -0.961642445    0.003074257    0.008335322    0.106678011    0.012883426
0.955728432    0.000069508    0.011549914    0.175980847    -0.961643995    0.002790788    0.007856160    0.106695697    0.012881875
0.955737104    0.000060648    0.011553680    0.175998645    -0.961645247    0.002524372    0.007367199    0.106713495    0.012880623
0.955745231    0.000052361    0.011557476    0.176016544    -0.961646196    0.002275346    0.006869046    0.106731394    0.012879674
0.955752802    0.000044657    0.011561300    0.176034534    -0.961646840    0.002044025    0.006362319    0.106749384    0.012879030
0.955759807    0.000037546    0.011565150    0.176052605    -0.961647174    0.001830704    0.005847648    0.106767454    0.012878696
0.955766239    0.000031038    0.011569023    0.176070744    -0.961647197    0.001635653    0.005325672    0.106785594    0.012878673
0.955772088    0.000025141    0.011572918    0.176088942    -0.961646906    0.001459120    0.004797039    0.106803791    0.012878964
0.955777347    0.000019862    0.011576831    0.176107186    -0.961646300    0.001301330    0.004262408    0.106822036    0.012879571
0.955782009    0.000015208    0.011580760    0.176125466    -0.961645376    0.001162486    0.003722442    0.106840316    0.012880494
0.955786069    0.000011186    0.011584704    0.176143771    -0.961644134    0.001042766    0.003177812    0.106858621    0.012881736
0.955789521    0.000007801    0.011588660    0.176162090    -0.961642573    0.000942324    0.002629198    0.106876940    0.012883297
0.955792360    0.000005057    0.011592624    0.176180411    -0.961640693    0.000861291    0.002077280    0.106895260    0.012885177
0.955794583    0.000002958    0.011596596    0.176198722    -0.961638494    0.000799773    0.001522746    0.106913572    0.012887376
0.955796187    0.000001508    0.011600573    0.176217013    -0.961635977    0.000757852    0.000966285    0.106931863    0.012889894
0.955797170    0.000000708    0.011604551    0.176235273    -0.961633142    0.000735586    0.000408592    0.106950123    0.012892729
0.955797530    0.000000560    0.011608529    0.176253490    -0.961629990    0.000733008    -0.000149641    0.106968340    0.012895880
0.955797267    0.000001064    0.011612505    0.176271653    -0.961626524    0.000750126    -0.000707717    0.106986503    0.012899346
0.955796381    0.000002219    0.011616475    0.176289751    -0.961622746    0.000786924    -0.001264941    0.107004601    0.012903125
0.955794872    0.000004026    0.011620438    0.176307773    -0.961618657    0.000843361    -0.001820621    0.107022623    0.012907213
0.955792743    0.000006481    0.011624391    0.176325709    -0.961614261    0.000919373    -0.002374062    0.107040558    0.012911609
0.955789996    0.000009583    0.011628331    0.176343546    -0.961609562    0.001014870    -0.002924576    0.107058396    0.012916308
0.955786633    0.000013327    0.011632257    0.176361276    -0.961604562    0.001129738    -0.003471475    0.107076126    0.012921308
0.955782660    0.000017710    0.011636165    0.176378886    -0.961599266    0.001263839    -0.004014080    0.107093736    0.012926604
0.955778081    0.000022726    0.011640055    0.176396368    -0.961593678    0.001417010    -0.004551712    0.107111218    0.012932192
0.955772901    0.000028369    0.011643922    0.176413710    -0.961587804    0.001589067    -0.005083702    0.107128560    0.012938067
0.955767127    0.000034633    0.011647765    0.176430902    -0.961581647    0.001779799    -0.005609386    0.107145752    0.012944223
0.955760765    0.000041510    0.011651582    0.176447935    -0.961575214    0.001988974    -0.006128108    0.107162785    0.012950657
0.955753824    0.000048991    0.011655370    0.176464799    -0.961568510    0.002216336    -0.006639222    0.107179649    0.012957360
0.955746312    0.000057069    0.011659128    0.176481485    -0.961561541    0.002461606    -0.007142089    0.107196335    0.012964329
0.955738238    0.000065733    0.011662853    0.176497983    -0.961554315    0.002724484    -0.007636083    0.107212833    0.012971555
0.955729612    0.000074972    0.011666542    0.176514284    -0.961546837    0.003004646    -0.008120586    0.107229134    0.012979033
0.955720445    0.000084775    0.011670195    0.176530380    -0.961539115    0.003301749    -0.008594995    0.107245229    0.012986755
0.955710748    0.000095132    0.011673808    0.176546261    -0.961531157    0.003615426    -0.009058715    0.107261111    0.012994713
0.955700532    0.000106028    0.011677381    0.176561920    -0.961522969    0.003945291    -0.009511170    0.107276770    0.013002901
0.955689811    0.000117450    0.011680910    0.176577349    -0.961514561    0.004290938    -0.009951793    0.107292199    0.013011309
0.955678597    0.000129386    0.011684395    0.176592541    -0.961505940    0.004651940    -0.010380035    0.107307390    0.013019931
0.955666905    0.000141819    0.011687832    0.176607486    -0.961497114    0.005027851    -0.010795360    0.107322336    0.013028756
0.955654749    0.000154735    0.011691222    0.176622180    -0.961488094    0.005418209    -0.011197250    0.107337030    0.013037776
0.955642144    0.000168119    0.011694561    0.176636614    -0.961478887    0.005822530    -0.011585202    0.107351464    0.013046983
0.955629105    0.000181953    0.011697848    0.176650783    -0.961469503    0.006240314    -0.011958732    0.107365633    0.013056367
0.955615649    0.000196221    0.011701082    0.176664680    -0.961459952    0.006671046    -0.012317372    0.107379530    0.013065918
0.955601792    0.000210904    0.011704261    0.176678300    -0.961450243    0.007114193    -0.012660674    0.107393150    0.013075627
0.955587551    0.000225986    0.011707383    0.176691637    -0.961440386    0.007569206    -0.012988209    0.107406487    0.013085484
0.955572945    0.000241448    0.011710448    0.176704686    -0.961430392    0.008035523    -0.013299567    0.107419536    0.013095478
0.955557990    0.000257270    0.011713454    0.176717442    -0.961420270    0.008512567    -0.013594359    0.107432292    0.013105600
0.955542707    0.000273434    0.011716400    0.176729902    -0.961410031    0.008999746    -0.013872215    0.107444752    0.013115839
0.955527113    0.000289918    0.011719284    0.176742060    -0.961399686    0.009496458    -0.014132787    0.107456910    0.013126184
0.955511228    0.000306704    0.011722106    0.176753914    -0.961389246    0.010002088    -0.014375749    0.107468764    0.013136625
0.955495071    0.000323770    0.011724865    0.176765460    -0.961378720    0.010516009    -0.014600796    0.107480310    0.013147150
0.955478664    0.000341095    0.011727559    0.176776696    -0.961368121    0.011037586    -0.014807647    0.107491546    0.013157750
0.955462025    0.000358658    0.011730188    0.176787619    -0.961357458    0.011566170    -0.014996040    0.107502469    0.013168412
0.955445176    0.000376437    0.011732751    0.176798226    -0.961346745    0.012101108    -0.015165741    0.107513076    0.013179126
0.955428138    0.000394410    0.011735247    0.176808517    -0.961335990    0.012641737    -0.015316534    0.107523367    0.013189880
0.955410932    0.000412555    0.011737677    0.176818490    -0.961325207    0.013187387    -0.015448231    0.107533340    0.013200663
0.955393579    0.000430850    0.011740038    0.176828144    -0.961314406    0.013737381    -0.015560665    0.107542994    0.013211465
0.955376101    0.000449272    0.011742332    0.176837479    -0.961303598    0.014291037    -0.015653694    0.107552329    0.013222273
0.955358519    0.000467798    0.011744557    0.176846495    -0.961292794    0.014847669    -0.015727200    0.107561344    0.013233076
0.955340856    0.000486406    0.011746714    0.176855191    -0.961282007    0.015406587    -0.015781089    0.107570041    0.013243863
0.955323133    0.000505072    0.011748801    0.176863569    -0.961271247    0.015967097    -0.015815291    0.107578419    0.013254623
0.955305373    0.000523773    0.011750820    0.176871630    -0.961260526    0.016528505    -0.015829762    0.107586480    0.013265344
0.955287597    0.000542486    0.011752770    0.176879375    -0.961249855    0.017090115    -0.015824482    0.107594225    0.013276015
0.955269828    0.000561189    0.011754651    0.176886807    -0.961239244    0.017651230    -0.015799454    0.107601657    0.013286626
0.955252087    0.000579857    0.011756463    0.176893927    -0.961228706    0.018211153    -0.015754707    0.107608777    0.013297164
0.955234398    0.000598468    0.011758208    0.176900739    -0.961218251    0.018769191    -0.015690295    0.107615589    0.013307619
0.955216781    0.000616999    0.011759884    0.176907245    -0.961207890    0.019324652    -0.015606295    0.107622095    0.013317980
0.955199259    0.000635426    0.011761493    0.176913449    -0.961197634    0.019876845    -0.015502810    0.107628299    0.013328237
0.955181854    0.000653727    0.011763034    0.176919355    -0.961187493    0.020425086    -0.015379964    0.107634204    0.013338377
0.955164588    0.000671880    0.011764510    0.176924966    -0.961177478    0.020968695    -0.015237910    0.107639816    0.013348392
0.955147481    0.000689861    0.011765919    0.176930289    -0.961167599    0.021506998    -0.015076821    0.107645138    0.013358271
0.955130556    0.000707649    0.011767264    0.176935327    -0.961157867    0.022039326    -0.014896895    0.107650176    0.013368003
0.955113833    0.000725222    0.011768545    0.176940085    -0.961148292    0.022565019    -0.014698354    0.107654935    0.013377578
0.955097333    0.000742557    0.011769762    0.176944571    -0.961138883    0.023083424    -0.014481441    0.107659420    0.013386987
0.955081078    0.000759633    0.011770918    0.176948788    -0.961129650    0.023593899    -0.014246424    0.107663638    0.013396220
0.955065086    0.000776429    0.011772012    0.176952745    -0.961120602    0.024095809    -0.013993593    0.107667595    0.013405268
0.955049379    0.000792924    0.011773047    0.176956447    -0.961111749    0.024588532    -0.013723260    0.107671297    0.013414121
0.955033975    0.000809098    0.011774023    0.176959902    -0.961103100    0.025071456    -0.013435758    0.107674752    0.013422771
0.955018895    0.000824930    0.011774942    0.176963117    -0.961094662    0.025543982    -0.013131443    0.107677967    0.013431208
0.955004156    0.000840401    0.011775805    0.176966099    -0.961086445    0.026005522    -0.012810690    0.107680949    0.013439425
0.954989778    0.000855492    0.011776614    0.176968857    -0.961078457    0.026455505    -0.012473896    0.107683707    0.013447413
0.954975778    0.000870184    0.011777369    0.176971398    -0.961070706    0.026893371    -0.012121477    0.107686248    0.013455164
0.954962174    0.000884458    0.011778074    0.176973731    -0.961063199    0.027318576    -0.011753869    0.107688581    0.013462671
0.954948983    0.000898297    0.011778729    0.176975865    -0.961055943    0.027730592    -0.011371526    0.107690715    0.013469927
0.954936221    0.000911684    0.011779336    0.176977809    -0.961048946    0.028128908    -0.010974922    0.107692659    0.013476924
0.954923905    0.000924602    0.011779897    0.176979572    -0.961042214    0.028513029    -0.010564547    0.107694422    0.013483656
0.954912050    0.000937036    0.011780414    0.176981163    -0.961035753    0.028882477    -0.010140909    0.107696013    0.013490117
0.954900671    0.000948968    0.011780889    0.176982592    -0.961029570    0.029236794    -0.009704532    0.107697442    0.013496301
0.954889783    0.000960385    0.011781323    0.176983869    -0.961023669    0.029575539    -0.009255957    0.107698719    0.013502201
0.954879398    0.000971273    0.011781720    0.176985004    -0.961018057    0.029898291    -0.008795738    0.107699854    0.013507813
0.954869529    0.000981617    0.011782079    0.176986007    -0.961012738    0.030204648    -0.008324446    0.107700857    0.013513132
0.954860191    0.000991405    0.011782405    0.176986889    -0.961007717    0.030494230    -0.007842665    0.107701739    0.013518153
0.954851394    0.001000625    0.011782699    0.176987660    -0.961002998    0.030766676    -0.007350991    0.107702510    0.013522872
0.954843149    0.001009266    0.011782963    0.176988331    -0.960998584    0.031021648    -0.006850032    0.107703181    0.013527286
0.954835466    0.001017315    0.011783199    0.176988913    -0.960994480    0.031258827    -0.006340411    0.107703763    0.013531390
0.954828357    0.001024764    0.011783410    0.176989416    -0.960990688    0.031477919    -0.005822759    0.107704266    0.013535182
0.954821829    0.001031603    0.011783598    0.176989853    -0.960987212    0.031678650    -0.005297716    0.107704702    0.013538659
0.954815891    0.001037823    0.011783766    0.176990233    -0.960984052    0.031860771    -0.004765934    0.107705082    0.013541818
0.954810550    0.001043417    0.011783915    0.176990568    -0.960981212    0.032024053    -0.004228072    0.107705417    0.013544659
0.954805814    0.001048377    0.011784048    0.176990869    -0.960978692    0.032168294    -0.003684797    0.107705719    0.013547178
0.954801688    0.001052697    0.011784168    0.176991149    -0.960976494    0.032293312    -0.003136782    0.107705998    0.013549376
0.954798179    0.001056373    0.011784276    0.176991417    -0.960974618    0.032398951    -0.002584708    0.107706267    0.013551252
0.954795289    0.001059398    0.011784376    0.176991686    -0.960973065    0.032485078    -0.002029259    0.107706536    0.013552805
0.954793024    0.001061770    0.011784470    0.176991966    -0.960971835    0.032551586    -0.001471123    0.107706816    0.013554035
0.954791387    0.001063485    0.011784560    0.176992270    -0.960970927    0.032598390    -0.000910994    0.107707120    0.013554943
0.954790378    0.001064541    0.011784649    0.176992609    -0.960970340    0.032625430    -0.000349567    0.107707459    0.013555530
0.954790001    0.001064936    0.011784739    0.176992993    -0.960970073    0.032632671    0.000212462    0.107707843    0.013555797
0.954790256    0.001064671    0.011784833    0.176993435    -0.960970125    0.032620103    0.000774394    0.107708285    0.013555746
0.954791143    0.001063744    0.011784933    0.176993945    -0.960970492    0.032587740    0.001335533    0.107708795    0.013555378
0.954792661    0.001062158    0.011785041    0.176994534    -0.960971173    0.032535620    0.001895181    0.107709384    0.013554697
0.954794807    0.001059914    0.011785161    0.176995214    -0.960972165    0.032463805    0.002452643    0.107710064    0.013553705
0.954797581    0.001057015    0.011785294    0.176995996    -0.960973464    0.032372384    0.003007227    0.107710845    0.013552406
0.954800978    0.001053463    0.011785443    0.176996889    -0.960975067    0.032261468    0.003558243    0.107711739    0.013550803
0.954804996    0.001049265    0.011785610    0.176997906    -0.960976970    0.032131192    0.004105007    0.107712756    0.013548900
0.954809628    0.001044423    0.011785799    0.176999056    -0.960979168    0.031981718    0.004646839    0.107713906    0.013546702
0.954814869    0.001038946    0.011786010    0.177000350    -0.960981657    0.031813228    0.005183065    0.107715200    0.013544213
0.954820714    0.001032838    0.011786247    0.177001798    -0.960984432    0.031625930    0.005713019    0.107716648    0.013541439
0.954827155    0.001026108    0.011786511    0.177003410    -0.960987486    0.031420055    0.006236041    0.107718260    0.013538384
0.954834185    0.001018764    0.011786806    0.177005196    -0.960990814    0.031195857    0.006751480    0.107720046    0.013535056
0.954841794    0.001010815    0.011787133    0.177007165    -0.960994411    0.030953611    0.007258695    0.107722015    0.013531459
0.954849974    0.001002270    0.011787494    0.177009327    -0.960998269    0.030693617    0.007757055    0.107724177    0.013527601
0.954858716    0.000993141    0.011787892    0.177011691    -0.961002381    0.030416197    0.008245938    0.107726541    0.013523489
0.954868007    0.000983437    0.011788329    0.177014266    -0.961006741    0.030121693    0.008724736    0.107729116    0.013519129
0.954877837    0.000973173    0.011788807    0.177017060    -0.961011341    0.029810468    0.009192851    0.107731910    0.013514529
0.954888195    0.000962359    0.011789328    0.177020083    -0.961016173    0.029482909    0.009649701    0.107734933    0.013509697
0.954899066    0.000951009    0.011789893    0.177023341    -0.961021229    0.029139420    0.010094716    0.107738191    0.013504641
0.954910439    0.000939138    0.011790505    0.177026843    -0.961026501    0.028780426    0.010527340    0.107741693    0.013499369
0.954922299    0.000926759    0.011791166    0.177030597    -0.961031980    0.028406371    0.010947033    0.107745446    0.013493890
0.954934632    0.000913889    0.011791878    0.177034609    -0.961037657    0.028017720    0.011353272    0.107749458    0.013488213
0.954947422    0.000900544    0.011792641    0.177038886    -0.961043524    0.027614953    0.011745549    0.107753736    0.013482346
0.954960654    0.000886738    0.011793459    0.177043435    -0.961049570    0.027198569    0.012123373    0.107758285    0.013476300
0.954974311    0.000872491    0.011794332    0.177048263    -0.961055786    0.026769085    0.012486272    0.107763113    0.013470084
0.954988378    0.000857819    0.011795262    0.177053375    -0.961062162    0.026327032    0.012833792    0.107768224    0.013463708
0.955002836    0.000842740    0.011796250    0.177058776    -0.961068689    0.025872960    0.013165498    0.107773626    0.013457181
0.955017667    0.000827274    0.011797299    0.177064472    -0.961075356    0.025407432    0.013480974    0.107779322    0.013450514
0.955032855    0.000811440    0.011798408    0.177070468    -0.961082152    0.024931025    0.013779825    0.107785318    0.013443718
0.955048379    0.000795256    0.011799581    0.177076769    -0.961089068    0.024444330    0.014061675    0.107791618    0.013436802
0.955064220    0.000778744    0.011800817    0.177083377    -0.961096092    0.023947952    0.014326171    0.107798227    0.013429778
0.955080360    0.000761923    0.011802117    0.177090297    -0.961103213    0.023442508    0.014572979    0.107805147    0.013422657
0.955096778    0.000744815    0.011803484    0.177097533    -0.961110421    0.022928625    0.014801790    0.107812383    0.013415449
0.955113455    0.000727441    0.011804918    0.177105087    -0.961117705    0.022406941    0.015012314    0.107819937    0.013408165
0.955130368    0.000709822    0.011806419    0.177112962    -0.961125053    0.021878106    0.015204286    0.107827811    0.013400817
0.955147498    0.000691980    0.011807988    0.177121159    -0.961132453    0.021342776    0.015377463    0.107836009    0.013393417
0.955164823    0.000673939    0.011809627    0.177129681    -0.961139896    0.020801618    0.015531626    0.107844531    0.013385974
0.955182323    0.000655719    0.011811336    0.177138530    -0.961147368    0.020255304    0.015666577    0.107853380    0.013378502
0.955199974    0.000637344    0.011813115    0.177147705    -0.961154860    0.019704515    0.015782146    0.107862555    0.013371010
0.955217756    0.000618837    0.011814964    0.177157208    -0.961162359    0.019149935    0.015878184    0.107872058    0.013363512
0.955235646    0.000600220    0.011816885    0.177167038    -0.961169853    0.018592256    0.015954566    0.107881888    0.013356017
0.955253622    0.000581518    0.011818877    0.177177196    -0.961177332    0.018032172    0.016011194    0.107892046    0.013348538
0.955271662    0.000562752    0.011820941    0.177187681    -0.961184783    0.017470380    0.016047993    0.107902531    0.013341087
0.955289744    0.000543948    0.011823076    0.177198491    -0.961192196    0.016907581    0.016064911    0.107913341    0.013333674
0.955307844    0.000525127    0.011825283    0.177209625    -0.961199559    0.016344475    0.016061923    0.107924475    0.013326311
0.955325941    0.000506315    0.011827561    0.177221082    -0.961206861    0.015781766    0.016039029    0.107935932    0.013319009
0.955344013    0.000487533    0.011829911    0.177232859    -0.961214090    0.015220154    0.015996252    0.107947709    0.013311780
0.955362035    0.000468807    0.011832332    0.177244953    -0.961221235    0.014660341    0.015933641    0.107959803    0.013304635
0.955379987    0.000450158    0.011834824    0.177257361    -0.961228285    0.014103025    0.015851269    0.107972211    0.013297585
0.955397846    0.000431611    0.011837386    0.177270080    -0.961235229    0.013548901    0.015749233    0.107984930    0.013290641
0.955415590    0.000413189    0.011840018    0.177283106    -0.961242056    0.012998662    0.015627657    0.107997956    0.013283814
0.955433196    0.000394915    0.011842719    0.177296435    -0.961248756    0.012452994    0.015486686    0.108011285    0.013277115
0.955450643    0.000376811    0.011845489    0.177310062    -0.961255317    0.011912580    0.015326492    0.108024911    0.013270553
0.955467908    0.000358901    0.011848327    0.177323982    -0.961261730    0.011378096    0.015147269    0.108038831    0.013264140
0.955484971    0.000341207    0.011851231    0.177338189    -0.961267984    0.010850208    0.014949237    0.108053039    0.013257886
0.955501810    0.000323751    0.011854201    0.177352679    -0.961274070    0.010329578    0.014732636    0.108067529    0.013251801
0.955518404    0.000306555    0.011857236    0.177367445    -0.961279976    0.009816856    0.014497733    0.108082295    0.013245894
0.955534732    0.000289641    0.011860335    0.177382480    -0.961285695    0.009312686    0.014244816    0.108097330    0.013240175
0.955550774    0.000273030    0.011863496    0.177397779    -0.961291216    0.008817697    0.013974195    0.108112628    0.013234654
0.955566510    0.000256743    0.011866719    0.177413333    -0.961296530    0.008332509    0.013686202    0.108128183    0.013229340
0.955581920    0.000240800    0.011870002    0.177429135    -0.961301629    0.007857732    0.013381193    0.108143985    0.013224241
0.955596985    0.000225222    0.011873343    0.177445178    -0.961306503    0.007393959    0.013059544    0.108160028    0.013219367
0.955611685    0.000210029    0.011876742    0.177461454    -0.961311145    0.006941773    0.012721650    0.108176304    0.013214725
0.955626004    0.000195238    0.011880196    0.177477955    -0.961315546    0.006501740    0.012367928    0.108192805    0.013210324
0.955639922    0.000180870    0.011883703    0.177494671    -0.961319699    0.006074414    0.011998817    0.108209521    0.013206171
0.955653422    0.000166942    0.011887263    0.177511594    -0.961323596    0.005660331    0.011614771    0.108226444    0.013202274
0.955666487    0.000153472    0.011890874    0.177528716    -0.961327230    0.005260010    0.011216265    0.108243566    0.013198641
0.955679101    0.000140477    0.011894532    0.177546026    -0.961330594    0.004873956    0.010803793    0.108260875    0.013195277
